Student ID,Hardness of Skill Tested,Number of Hard Questions,Number of Medium Questions,Number of Easy Questions,Percentage of Hard Questions Correct,Percentage of Medium Questions Correct,Percentage of Easy Questions Correct,Accuracy on Hard Questions,Accuracy on Medium Questions,Accuracy on Easy Questions,Percentage of Time Left on Clock,Total Questions,Weighted Score,Passed
581916.0,1.0,2.0,7.0,17.0,27.27440321,50.96140091,74.62568538,9.124915039,29.92886504,37.38923926,19.25661604,26.0,176.29029706806563,0
760971.0,1.0,1.0,8.0,16.0,24.01312728,51.65994332,74.01731831,14.55414966,47.73624512,59.63546857,30.71411302,25.0,290.4125575271306,0
278607.0,1.0,2.0,5.0,19.0,32.37417458,48.13436471,76.17035965,6.725954455,22.06049944,27.55952459,14.19400859,26.0,130.5010868410126,0
563401.0,1.0,2.0,8.0,19.0,28.05595865,46.12867036,74.24358881,13.58249611,44.54931266,55.65412881,28.66359976,29.0,227.47228835834744,0
212637.0,1.0,1.0,10.0,20.0,13.39126576,50.15712566,74.13958763,14.07895679,46.17765709,57.68837099,29.71129747,31.0,219.72183661487165,0
493909.0,2.0,2.0,10.0,15.0,28.86357683,49.08887893,77.69131265,10.1314671,33.23026135,41.5135753,21.38077681,27.0,382.19268159411064,0
592784.0,2.0,2.0,10.0,18.0,24.82796408,50.0197507,75.39374264,10.91561675,35.8021986,44.72661986,23.03559426,30.0,363.03031020505927,0
288706.0,2.0,1.0,7.0,16.0,41.30632648,44.62123047,76.67511086,17.42955645,57.16730954,71.41741632,36.78218096,24.0,730.4296706341861,1
872664.0,2.0,3.0,5.0,18.0,24.38946379,59.27915517,72.78415812,2.760110393,9.052903077,11.30952205,5.824754075,26.0,110.00249822409663,0
682153.0,2.0,2.0,6.0,16.0,24.14377258,49.21907901,75.61671997,8.755691884,28.71784774,35.87635143,18.47743196,24.0,362.2460155123064,0
183938.0,2.0,2.0,8.0,16.0,14.28406148,47.7297086,75.90375929,9.155154878,30.02804887,37.51314667,19.32043219,26.0,340.0809145133137,0
874180.0,3.0,1.0,8.0,19.0,25.42663658,48.15513178,75.16961271,7.062272727,23.16359181,28.93758502,14.90375238,28.0,372.34399653675547,0
219825.0,2.0,1.0,10.0,17.0,42.34936513,52.187815,75.4241884,17.31259221,56.78367783,70.93815666,36.5353474,28.0,647.52242348802,1
527300.0,2.0,3.0,7.0,19.0,27.30828552,53.55168255,75.54094622,8.714672854,28.58330917,35.70827641,18.39086812,29.0,308.64134450810167,0
602805.0,2.0,1.0,6.0,15.0,48.03383334,51.96995878,74.34061509,6.625759533,21.7318695,27.14897699,13.98256387,22.0,315.72072015656676,0
936629.0,1.0,1.0,5.0,15.0,47.11690475,50.09501685,76.34900203,13.24769278,43.45118914,54.28227582,27.95705299,21.0,332.05871289321715,0
179616.0,2.0,1.0,5.0,19.0,45.84695112,52.40350161,72.95420756,13.42672063,44.03838368,55.01584046,28.33486149,25.0,556.0915351403096,0
757430.0,2.0,3.0,9.0,16.0,22.54934479,57.04597621,73.49599818,14.59664031,47.87561047,59.80957355,30.80378248,28.0,533.672986503859,0
289588.0,2.0,3.0,10.0,20.0,35.14692094,42.29847115,76.27287068,7.612140152,24.96710537,31.19066076,16.06415616,33.0,224.88769617877142,0
528719.0,2.0,1.0,6.0,18.0,33.30805698,54.29342835,76.25418293,10.27903346,33.71426514,42.11822682,21.69219107,25.0,431.6299791272809,0
452357.0,2.0,1.0,5.0,18.0,11.2760444,56.86149811,73.91118956,14.77071212,48.44654967,60.52283088,31.17113209,24.0,617.5165491754972,0
644226.0,3.0,2.0,5.0,20.0,43.93170688,46.83939332,76.23621166,12.42489162,40.75247856,50.91085711,26.22066795,27.0,704.9621299758103,1
331026.0,2.0,2.0,8.0,19.0,25.36211105,56.83543614,73.29790158,0.0,100.0,100.0,32.24458805,29.0,898.5831769672415,1
398952.0,1.0,3.0,9.0,16.0,30.84980365,44.83695681,75.77844123,9.737825705,31.93915451,39.90063399,20.5500621,28.0,170.5936575800327,0
432526.0,2.0,3.0,6.0,17.0,43.03637966,52.36620627,73.10718181,9.87451893,32.38749545,40.46073298,20.83853042,26.0,391.489480021496,0
545335.0,3.0,3.0,5.0,18.0,29.1574276,46.1539525,72.93779725,7.921226221,25.98087867,32.45713754,16.71643092,26.0,438.8085093384641,0
210643.0,1.0,3.0,8.0,20.0,27.31849092,52.2802378,74.48355409,15.64339163,51.30885657,64.09862559,33.0127771,31.0,255.3902999437185,0
418779.0,2.0,1.0,6.0,17.0,44.18714349,51.97991485,75.23078043,17.57054036,57.62972356,71.99509637,37.07970408,24.0,767.2306042208462,1
655000.0,2.0,1.0,5.0,20.0,20.53605722,53.67716478,76.38932489,12.61258852,41.36810676,51.67994307,26.61677104,26.0,495.4338361325478,0
439139.0,3.0,2.0,10.0,20.0,44.82267802,48.35732699,78.88575822,6.699057073,21.97227855,27.44931286,14.13724614,32.0,331.20586966288994,0
593841.0,3.0,1.0,7.0,19.0,49.170401,51.1686897,76.97530209,16.45480511,53.97021663,67.42338341,34.72513033,27.0,974.6872203084197,1
133415.0,1.0,2.0,8.0,18.0,18.89435154,52.45893392,76.88290791,9.127729181,29.93809516,37.40077018,19.26255482,28.0,165.63305728317343,0
944419.0,1.0,2.0,5.0,17.0,24.06567267,57.81468761,75.60809825,15.33710732,50.30427276,62.84362898,32.36641498,24.0,335.8865545342417,0
922348.0,2.0,2.0,9.0,15.0,29.3401886,49.60417776,74.29746083,13.69424466,44.91583742,56.11201727,28.8994265,26.0,524.0950017799994,0
119551.0,1.0,1.0,9.0,17.0,29.96290842,47.66297214,76.32182908,13.56085468,44.47833078,55.56545326,28.61792911,27.0,251.6950756758171,0
817479.0,1.0,2.0,6.0,19.0,40.70850827,51.23144,75.96255427,8.778507262,28.79268004,35.9698372,18.52558002,27.0,169.75321058481128,0
392046.0,2.0,1.0,5.0,17.0,26.69567488,46.81840448,70.69527971,19.93817374,65.39533886,81.69644816,42.07620067,23.0,816.5704160032911,1
804284.0,3.0,2.0,5.0,15.0,15.34259923,51.68292335,74.45610276,14.51543291,47.6092578,59.4768271,30.63240775,22.0,971.1700424175762,1
903171.0,3.0,2.0,10.0,20.0,26.17678797,51.29794431,76.08398419,12.09771243,39.6793615,49.57024395,25.53021066,32.0,574.890061583601,0
998663.0,2.0,1.0,7.0,18.0,32.33811333,39.48628509,74.50232746,10.0460644,32.95014849,41.16363866,21.20054861,26.0,361.79514517839135,0
992772.0,1.0,2.0,7.0,19.0,23.13687448,51.04808628,74.55341403,12.14509256,39.8347639,49.76438353,25.63019855,28.0,216.07938694389767,0
851093.0,2.0,1.0,6.0,19.0,18.21721151,57.78447303,75.63007709,13.32387022,43.70104401,54.59441206,28.11781282,26.0,531.615696930711,0
932780.0,1.0,3.0,7.0,17.0,38.32223058,52.65791582,72.41056955,12.27238901,40.25228429,50.28597932,25.89883654,27.0,231.74229476277517,0
970938.0,1.0,2.0,8.0,19.0,17.78065418,53.16363823,77.84169712,18.15121114,59.5342692,74.3743885,38.3051132,29.0,321.22525843334296,0
889513.0,1.0,2.0,7.0,16.0,22.18220853,57.10938955,73.27096746,15.42665831,50.59799159,63.21056316,32.55539745,25.0,315.8348911035618,0
272671.0,3.0,1.0,5.0,17.0,18.97492558,46.64352441,72.94177833,7.310415157,23.9774757,29.9543459,15.42741573,23.0,449.6314287696594,0
953835.0,1.0,3.0,9.0,15.0,18.85111566,50.52756842,72.40395708,2.930148338,9.610611582,12.00625067,6.183590888,27.0,52.456335132538726,0
219956.0,3.0,2.0,10.0,18.0,28.33138131,55.1595216,73.67611581,16.72145293,54.84479645,68.51596992,35.28784622,30.0,855.8707743515489,1
348380.0,1.0,1.0,9.0,20.0,26.64059347,48.43286175,74.30803177,12.81305849,42.02562946,52.50136659,27.03982958,30.0,210.1694010016822,0
403052.0,2.0,2.0,5.0,16.0,30.50612354,56.17258173,76.18241191,8.956279233,29.37575542,36.6982559,18.90073821,23.0,411.1778608181272,0
392005.0,3.0,3.0,5.0,17.0,28.49569265,50.32627721,77.39816337,3.037683009,9.963315211,12.4468728,6.410524932,25.0,186.41752568351956,0
441558.0,2.0,3.0,5.0,15.0,18.34616338,52.16995438,72.60612229,19.7149533,64.66319677,80.78180487,41.60513105,23.0,836.6283433521627,1
292159.0,2.0,1.0,8.0,20.0,41.96934013,49.39136691,75.94278519,13.56506296,44.49213355,55.58269665,28.62680999,29.0,482.91463662046607,0
145536.0,3.0,3.0,8.0,17.0,36.9326707,43.92960434,72.02793215,11.95056892,39.19674461,48.96732504,25.21968875,28.0,610.5734611283705,0
360494.0,2.0,1.0,10.0,19.0,31.8137284,48.84479017,76.09651342,19.11414257,62.69259393,78.31998946,40.33721988,30.0,643.3563649987915,1
886648.0,1.0,1.0,7.0,15.0,41.28708836,51.52155022,74.00712971,14.12500913,46.32870445,57.87706996,29.80848329,23.0,316.6622382625563,0
369427.0,2.0,1.0,6.0,18.0,39.7779912,51.1633478,78.08017084,10.6886324,35.05771123,43.79655398,22.55658153,25.0,451.9810324805097,0
668501.0,1.0,3.0,6.0,17.0,36.15470806,50.05224907,77.47992742,15.28070774,50.11928743,62.61253232,32.24739304,26.0,305.5582476047372,0
533685.0,2.0,2.0,8.0,15.0,40.39325863,50.04187328,76.58040475,11.61773305,38.10507417,47.6035337,24.51729398,25.0,482.7107131191484,0
544313.0,3.0,2.0,10.0,20.0,28.74164437,51.49147389,74.04837965,11.29954535,37.06144839,46.29976311,23.84581175,32.0,531.51442092025,0
154268.0,3.0,2.0,8.0,19.0,25.24502753,47.98896931,76.38924787,10.33452745,33.89628024,42.34561285,21.80930192,29.0,530.6443723094158,0
822873.0,2.0,2.0,5.0,18.0,31.85539473,49.65973824,75.32136997,12.65068031,41.49304428,51.8360238,26.69715744,25.0,510.49880301897144,0
516486.0,2.0,3.0,6.0,20.0,20.24805836,52.32518251,73.2728274,13.08764202,42.92623768,53.6264696,27.61929248,29.0,445.1238108828644,0
707025.0,2.0,3.0,8.0,20.0,26.0883502,50.67291396,71.4478653,11.66485781,38.25963898,47.79662691,24.61674296,31.0,365.82707241901437,0
227583.0,2.0,1.0,5.0,16.0,27.66981998,44.07260304,76.5283222,18.33244383,60.12869542,75.11698746,38.68757466,22.0,811.3822137718663,1
888145.0,2.0,3.0,8.0,18.0,36.55208221,50.29383683,78.60197144,12.4975197,40.99069183,51.20844985,26.37393743,29.0,452.1835596726691,0
931864.0,2.0,2.0,9.0,17.0,22.34683774,49.47642297,73.11421117,11.30841863,37.09055191,46.33612126,23.86453732,28.0,391.9697467123479,0
351627.0,2.0,3.0,10.0,20.0,33.610422,51.02207986,74.73217005,14.62192761,47.95855042,59.91318796,30.85714711,33.0,450.3797134147855,0
677210.0,3.0,3.0,6.0,17.0,23.36991894,52.89989762,73.99648227,12.07574254,39.60730232,49.48022255,25.48384685,26.0,697.7640448022186,1
354216.0,2.0,1.0,10.0,19.0,16.23843151,45.91190672,79.9802646,13.65023313,44.77148372,55.93168049,28.80654747,30.0,451.0024292595689,0
242019.0,1.0,3.0,7.0,15.0,24.90056662,52.22398137,75.54530147,15.6782067,51.42304671,64.24127993,33.0862485,25.0,318.4850228567068,0
329258.0,2.0,1.0,9.0,17.0,25.15450329,46.59763964,77.2410927,0.0,0.0,0.0,35.49275595,27.0,1.3145465166666668,0
103526.0,2.0,2.0,9.0,15.0,48.58741467,55.62965742,75.80176027,18.73198057,61.43913845,76.75408489,39.53073053,26.0,781.9874491952643,1
254065.0,2.0,3.0,10.0,17.0,30.91923085,49.44915413,77.93110365,10.08833298,33.08878547,41.3368337,21.28974942,30.0,345.3470596885557,0
635717.0,3.0,2.0,8.0,16.0,17.58109316,49.20587333,75.18667132,15.2261059,49.94019851,62.38880187,32.13216493,26.0,856.9107380932692,1
216188.0,2.0,2.0,9.0,15.0,31.03910432,46.42670349,74.14148312,10.35743017,33.971399,42.43945648,21.8576343,26.0,388.93219134085564,0
431334.0,2.0,1.0,5.0,18.0,27.98194682,52.71285928,77.38909119,14.08354224,46.19269694,57.70715982,29.72097431,24.0,609.1499336949745,0
394225.0,2.0,1.0,10.0,18.0,31.66563527,47.07822261,74.80642053,10.92757284,35.84141345,44.77560981,23.0608256,29.0,372.02841977434474,0
955925.0,1.0,2.0,9.0,15.0,36.48512053,49.3685854,75.51052761,5.824275357,19.10307662,23.86490438,12.29116477,26.0,114.22822860704872,0
328409.0,3.0,1.0,6.0,17.0,17.77467507,50.33637205,78.4445024,11.36340397,37.27089866,46.56142309,23.98057474,24.0,717.3179781359698,1
692397.0,2.0,2.0,7.0,17.0,32.40898872,50.81308637,73.55812699,11.47685504,37.64300755,47.02628763,24.21999438,26.0,442.76817645715033,0
134412.0,2.0,3.0,6.0,15.0,34.51740532,53.11012911,75.55626586,12.1536159,39.86271963,49.7993078,25.64818563,24.0,526.0082754120583,0
130759.0,2.0,2.0,6.0,20.0,25.86529554,44.17094259,74.26626866,14.17977887,46.50834406,58.10148837,29.92406572,28.0,482.2160245919222,0
261479.0,1.0,3.0,7.0,16.0,36.99823403,51.04575857,77.13757676,16.72790108,54.86594578,68.54239115,35.30145397,26.0,336.23353975408423,0
455260.0,1.0,3.0,7.0,20.0,33.48857237,58.44524723,75.67060549,3.750668989,12.30184232,15.36832503,7.915163298,30.0,67.18114631120469,0
496160.0,1.0,3.0,7.0,17.0,39.91753244,53.37074922,74.28731641,14.79487092,48.52578827,60.62182129,31.22211522,27.0,285.7439611517187,0
458864.0,3.0,3.0,6.0,20.0,37.4637122,57.31372011,73.59977045,7.503414105,24.61049414,30.74515697,15.83470792,29.0,409.62821905556336,0
867318.0,3.0,3.0,9.0,20.0,32.66446211,48.93902176,74.69078111,13.4091789,43.98084847,54.94396344,28.2978426,32.0,628.4647009888816,0
914437.0,2.0,2.0,5.0,17.0,39.91621928,55.04778016,73.71340875,14.90636296,48.89147168,61.07865868,31.45740062,24.0,650.3681225673926,1
948399.0,1.0,3.0,6.0,18.0,33.83059769,49.46581073,79.41119242,8.186013978,26.84935766,33.54210246,17.27522146,27.0,158.73913199586985,0
407727.0,3.0,2.0,5.0,16.0,14.10703313,52.28901186,75.33116039,6.875963864,22.55251623,28.17418649,14.5105785,23.0,443.9320773247049,0
622603.0,3.0,2.0,7.0,15.0,22.79546758,48.23109702,75.03519817,19.10482339,62.66202791,78.28180425,40.31755332,24.0,1168.1364511561783,1
908685.0,1.0,2.0,6.0,15.0,26.86029835,43.25385815,73.15106208,17.09980501,56.08575578,70.06626343,36.08629539,23.0,349.85822044828916,0
596410.0,2.0,2.0,9.0,17.0,22.39039038,45.98921786,70.84461714,6.293488894,20.64205299,25.7875017,13.28136193,28.0,208.84085079444483,0
962820.0,3.0,3.0,8.0,19.0,18.72479862,52.05404056,77.99478329,15.13801892,49.65128149,62.02786644,31.94627201,30.0,771.6504934584717,1
282580.0,2.0,3.0,8.0,16.0,31.02913212,52.23611248,76.54910467,10.44427433,34.25623969,42.79529947,22.04090446,27.0,400.0334717344297,0
740729.0,1.0,1.0,6.0,16.0,30.02551568,42.69108643,75.31834132,6.145924071,20.15805421,25.18285645,12.9699509,23.0,128.46976967457823,0
925663.0,3.0,2.0,5.0,17.0,29.50173014,55.19122377,74.07698206,15.6297155,51.26400013,64.04258778,32.98391589,24.0,1005.6878520063938,1
409587.0,3.0,3.0,10.0,17.0,32.9534416,46.22272344,76.28634229,14.07552066,46.1663869,57.67429147,29.70404609,30.0,700.7435071071956,1
961928.0,1.0,2.0,6.0,20.0,34.00054815,52.32836536,72.85244842,6.861568654,22.50530129,28.11520228,14.48019981,28.0,124.06086598487225,0
713790.0,3.0,2.0,5.0,19.0,36.5312746,47.59052934,75.06383724,6.573368351,21.56003134,26.9343047,13.87200099,26.0,379.9157414813408,0
824454.0,3.0,2.0,5.0,17.0,22.06430651,54.57682253,73.59688742,13.61761528,44.66450022,55.7980292,28.73771292,24.0,856.7812812876923,1
517627.0,1.0,3.0,9.0,19.0,26.70383116,50.72408533,76.85249845,14.50509899,47.57536352,59.43448397,30.61059973,31.0,238.6728290352668,0
691228.0,2.0,2.0,6.0,18.0,27.87522325,59.90477267,74.09680591,6.727680751,22.06616153,27.56659807,14.19765165,26.0,273.7768988969056,0
795475.0,3.0,3.0,6.0,18.0,23.90890961,53.4350779,76.53801512,22.91192086,75.14895035,93.88134437,48.35179954,27.0,1307.222009142113,1
216517.0,3.0,3.0,7.0,20.0,30.9401108,46.18232084,78.41452494,7.558238039,24.79031149,30.96979744,15.95040471,30.0,381.25255966497815,0
731512.0,2.0,3.0,7.0,20.0,38.31559256,47.60948513,75.649615,12.60202791,41.33346895,51.63667109,26.59448463,30.0,424.6873914887188,0
737740.0,2.0,1.0,9.0,16.0,26.34737891,54.75982313,73.40136688,14.30428544,46.9167139,58.61165264,30.18681612,26.0,558.7154008046961,0
133447.0,2.0,1.0,6.0,15.0,17.20577468,53.90914317,79.65052085,9.170419264,30.07811463,37.57569233,19.35264514,22.0,434.7153948548825,0
962586.0,2.0,1.0,8.0,15.0,30.08910707,48.53865495,77.4019077,5.395478698,17.69666381,22.10791477,11.38626072,24.0,228.1837752920646,0
625969.0,2.0,1.0,7.0,20.0,49.98834123,38.43593473,74.91225641,15.94727553,52.30556722,65.34378652,33.65407353,28.0,551.390624708397,0
421565.0,2.0,3.0,10.0,16.0,20.45669268,45.40362445,75.09940582,11.22651083,36.82190202,46.00050496,23.69168454,29.0,370.20424310032695,0
106543.0,2.0,3.0,6.0,18.0,35.0031489,56.13435944,77.9665839,14.94431198,49.01594091,61.23415439,31.53748573,27.0,597.3750371432757,0
755561.0,2.0,3.0,6.0,20.0,26.23820805,43.92029543,75.89618338,6.518556866,21.38025481,26.70971524,13.75633046,29.0,216.83489448085263,0
953324.0,3.0,1.0,8.0,20.0,30.51966604,50.29592704,72.48292019,100.0,0.0,100.0,14.24872602,29.0,1066.0353308627587,1
852096.0,1.0,2.0,9.0,17.0,43.02687839,53.69762989,73.59668672,15.48635212,50.79378171,63.45515792,32.68137132,28.0,289.1644939241199,0
703965.0,1.0,2.0,8.0,18.0,26.64486695,44.53417505,76.00162539,16.21322594,53.17785961,66.4335154,34.21531765,28.0,281.5536366099732,0
824936.0,1.0,1.0,6.0,19.0,18.33611792,48.24333981,74.97259006,15.81988523,51.88773901,64.82180618,33.3852375,26.0,295.63680943354166,0
141064.0,1.0,1.0,5.0,18.0,36.27697798,52.71322734,73.4458006,8.860327733,29.0610435,36.30509568,18.69824852,24.0,189.10343222566476,0
829207.0,3.0,3.0,5.0,18.0,29.53914915,48.07503746,72.13098809,18.03232308,59.14432752,73.88724597,38.05421972,26.0,1005.954235502683,1
443118.0,1.0,2.0,9.0,17.0,23.94656378,51.87989522,73.52264104,8.07271777,26.47775673,33.07787249,17.03612865,28.0,143.4280632096234,0
513371.0,1.0,1.0,8.0,20.0,35.25560322,52.5023085,74.2814905,12.76117948,41.85547116,52.2887929,26.93034755,29.0,226.15281931824398,0
826035.0,2.0,1.0,9.0,20.0,15.14054041,56.53376982,72.75735491,7.795698009,25.56915791,31.94278706,16.4515245,30.0,259.72336171290465,0
291446.0,1.0,3.0,5.0,16.0,35.45533703,45.94156184,79.31124923,12.7679035,41.87752532,52.3163445,26.94453748,24.0,273.0345173281667,0
201317.0,2.0,3.0,5.0,18.0,23.31261665,45.36659743,75.30076239,11.72878573,38.46931656,48.05857086,24.75165221,26.0,434.6056565011593,0
124436.0,2.0,2.0,7.0,15.0,28.89063956,53.19762882,80.10097803,14.08568499,46.19972495,57.7159397,29.72549622,24.0,625.2188527898742,0
469156.0,3.0,2.0,6.0,18.0,39.82127208,48.39012969,75.29728044,10.59462159,34.74936459,43.41134571,22.35818735,26.0,620.7261426225639,0
774423.0,3.0,2.0,10.0,20.0,14.38351629,49.87975224,73.68525796,12.51736229,41.05577368,51.28975466,26.41581192,32.0,563.9999603487349,0
859478.0,3.0,1.0,10.0,18.0,35.28365061,50.1353464,76.70298256,13.61837999,44.66700839,55.80116258,28.73932671,29.0,725.1307733272963,1
335476.0,3.0,2.0,7.0,16.0,24.21660045,50.8137425,74.17203328,14.2080624,46.60111138,58.21737981,29.9837534,25.0,844.8172633673992,1
374126.0,2.0,1.0,9.0,19.0,31.52602955,47.98205515,72.03761102,12.89388122,42.29072043,52.83253684,27.21039252,29.0,431.3947237724926,0
640528.0,1.0,1.0,5.0,20.0,13.57588689,53.93691122,75.88667608,13.46747299,44.1720476,55.18282282,28.42086258,26.0,260.82302165055984,0
699017.0,2.0,3.0,9.0,18.0,31.2494065,48.38223525,71.82241194,11.71667343,38.42958936,48.00894085,24.72609121,30.0,379.061966397002,0
752525.0,1.0,1.0,7.0,19.0,23.16253602,43.52861484,78.13688276,12.98613906,42.59331748,53.21056232,27.40508735,27.0,234.8123178527501,0
467992.0,2.0,2.0,10.0,16.0,26.71016591,47.18293557,77.70192448,11.54717683,37.8736564,47.31443037,24.36839681,28.0,413.14455660513465,0
935588.0,2.0,2.0,9.0,16.0,24.56883937,44.94451475,74.45449983,11.66472939,38.25921777,47.7961007,24.61647195,27.0,413.1165812949976,0
534801.0,3.0,2.0,5.0,17.0,16.48969857,50.43913341,78.1338389,9.166670113,30.06581776,37.56033022,19.34473318,24.0,576.1038068706249,0
368917.0,2.0,3.0,7.0,19.0,22.67107491,47.51159425,77.19819471,6.402968645,21.00113629,26.23609377,13.51240074,29.0,218.97206370019893,0
295997.0,2.0,3.0,10.0,18.0,37.02240498,43.58000061,76.16860477,9.806425009,32.16415379,40.18171889,20.69482952,31.0,311.9809135322055,0
409494.0,1.0,2.0,7.0,19.0,14.27634233,43.95623154,74.83405956,15.08434843,49.47524732,61.8079522,31.83300937,28.0,251.68813336767127,0
103418.0,1.0,2.0,10.0,15.0,42.37960503,49.27289075,78.60261242,10.40886362,34.14009588,42.65020447,21.96617604,27.0,203.6180893016912,0
825258.0,3.0,2.0,7.0,19.0,38.37443743,54.44872485,74.84499258,7.935988647,26.02929804,32.51762641,16.74758457,28.0,445.83913096754543,0
532775.0,2.0,2.0,6.0,15.0,36.49424629,55.28564176,72.01296162,9.02236728,29.59251801,36.96905095,19.04020605,23.0,403.2240689850035,0
800251.0,2.0,1.0,6.0,16.0,29.51135072,50.24690289,73.86567381,17.4725788,57.3084188,71.59369992,36.87297248,23.0,756.6924631786461,1
955211.0,2.0,3.0,9.0,16.0,34.26207704,42.41925215,79.10829267,23.34142836,76.55769465,95.64124664,49.25820371,28.0,831.2779144607708,1
900370.0,2.0,2.0,7.0,17.0,34.13179832,46.16083234,75.28441573,12.50713941,41.02224357,51.2478665,26.39423822,26.0,476.29806719378445,0
796699.0,3.0,2.0,8.0,17.0,39.50005898,46.81566401,71.7911829,8.09495248,26.5506845,33.16897897,17.0830513,27.0,438.8526234958521,0
263335.0,3.0,2.0,9.0,19.0,32.68429158,43.4456075,73.89012464,1.46900233,4.818189791,6.019220932,3.100085175,30.0,70.31368296318894,0
835240.0,1.0,3.0,8.0,18.0,22.47235788,45.03073559,74.85585734,12.94601405,42.46171122,53.04615054,27.32041019,29.0,213.83258754987133,0
414035.0,2.0,3.0,10.0,20.0,41.28683081,40.75122192,73.37668059,9.295238803,30.487511,38.08713902,19.61605602,33.0,268.5266752009039,0
513164.0,3.0,3.0,8.0,18.0,28.8704219,52.55156368,77.74574592,17.05528522,55.93973505,69.88384409,35.99234378,29.0,918.3396065285523,1
714960.0,2.0,1.0,6.0,18.0,27.16316858,48.30810313,73.41669073,8.606982248,28.23009409,35.26701533,18.163605,25.0,335.6643653111675,0
316290.0,3.0,2.0,6.0,20.0,33.56808578,42.37722393,73.58185348,11.60324215,38.05754541,47.54415743,24.48671336,28.0,590.2308445193576,0
289254.0,2.0,2.0,7.0,19.0,17.15297577,50.67199536,71.19411664,19.9913625,65.56979299,81.91438851,42.1884467,28.0,679.8843111530316,1
971008.0,3.0,3.0,8.0,16.0,31.82720693,45.49877086,75.80984714,11.62178467,38.11836313,47.62013519,24.52584426,27.0,635.8308962397966,0
191015.0,3.0,2.0,7.0,17.0,27.82838092,49.13099908,73.15778402,11.37395027,37.30548955,46.60463645,24.00283096,26.0,642.3308613267401,1
